,Unit_ID,Registration_Number,Crime_No,Vehicle_Owner_ID,UserID,DEDT,Time,Date
386327,2169,KA53V0940,2018000556,2019000204,27300009,2/6/2019 8:16, 8:16,2/6/2019
386353,2172,KA01HX2960,2019000028,2019000883,104300047,6/27/2019 15:34,15:34,6/27/2019 
386355,2172,KA02MJ8312,2018000322,2019000301,166200033,3/4/2019 19:39,19:39,3/4/2019 
386358,2172,KA19AA6761,2017000046,2018000265,166200028,2/17/2018 0:16, 0:16,2/17/2018
386418,2171,KA19AA6464,2017000321,2018000018,105500039,2/8/2018 19:02,19:02,2/8/2018 
386499,2015,KA05D5681,2019000013,2019000242,5500061,3/19/2019 19:46,19:46,3/19/2019 
386503,2015,KA05M5373,2018000090,2018000632,5500060,7/2/2018 13:07,13:07,7/2/2018 
386557,2015,KA09EH9878,2018000034,2018000238,4000051,3/9/2018 12:13,12:13,3/9/2018 
386670,2004,KA38Q1511,2018000093,2018000082,38500031,8/31/2018 0:34, 0:34,8/31/2018
386724,2015,KA04C7242,2017000137,2017001116,4200025,10/9/2017 17:02,17:02,10/9/2017 
386726,2015,KA05JW2140,2018000154,2019000249,4600077,3/20/2019 17:45,17:45,3/20/2019 
386729,2015,KA09B8214,2018000145,2018000973,5900069,11/30/2018 15:29,15:29,11/30/2018 
386730,2015,KA09C6483,2018000086,2018000624,4300008,7/1/2018 18:46,18:46,7/1/2018 
386732,2015,KA09EK6836,2017000103,2017001033,5800014,8/22/2017 18:40,18:40,8/22/2017 
386933,2015,KA11M6057,2017000140,2017001114,5800008,10/8/2017 18:50,18:50,10/8/2017 
387003,2015,KA09EF9862,2017000167,2017001303,4200041,12/1/2017 18:23,18:23,12/1/2017 
387063,2015,KA09EK5281,2018000121,2018000836,4900029,10/14/2018 19:44,19:44,10/14/2018 
387072,2015,KA09EX0981,2018000135,2018001048,5400024,12/12/2018 18:27,18:27,12/12/2018 
387196,1928,KA14P3742,2019000003,2019000067,11900010,2/14/2019 21:40,21:40,2/14/2019 
387550,2015,KA09R3200,2018000038,2018000463,5400075,4/9/2018 11:48,11:48,4/9/2018 
387844,2172,KA19AB5644,2018000367,2019000391,104700024,3/28/2019 12:09,12:09,3/28/2019 
387846,2172,KA19AB5650,2017000096,2018000378,104300056,2/27/2018 2:10, 2:10,2/27/2018
387847,2172,KA19AB7738,2018000203,2018001325,105600029,8/23/2018 17:17,17:17,8/23/2018 
387849,2172,KA19C8709,2018000017,2018000202,106900035,2/6/2018 10:35,10:35,2/6/2018 
387919,2011,KA23EC1008,2016000048,2016000018,14820022,3/11/2016 11:37,11:37,3/11/2016 
388240,2015,KA10B9009,2017000110,2017001046,5800080,8/23/2017 11:55,11:55,8/23/2017 
388620,2011,KA23K666,2017000202,2018000085,146000027,4/4/2018 13:01,13:01,4/4/2018 
388667,2169,KA-15-X-1174,2018000081,2018000634,27100021,3/25/2018 13:35,13:35,3/25/2018 
388819,2011,KA23X1969,2015000063,2015000059,146200005,7/2/2015 13:16,13:16,7/2/2015 
388899,2169,KA-04-JN-3250,2018000409,2019000144,27100051,1/21/2019 15:07,15:07,1/21/2019 
389002,1922,KA39Q4148,2017000108,2017001656,38200001,11/21/2017 20:00,20:00,11/21/2017 
389222,1887,KA14S1332,2018000151,2018000012,101900028,7/19/2018 11:36,11:36,7/19/2018 
389411,2002,KA37EE6085,2019000003,2019000030,200200020,2/5/2019 18:09,18:09,2/5/2019 
389583,2015,KA55W2459,2018000150,2018000953,5000052,11/26/2018 15:55,15:55,11/26/2018 
389723,2014,KA-01-MA-8082,2017000089,2017001101,5500013,6/10/2017 18:17,18:17,6/10/2017 
389859,2123,KA02JU2435,2018000666,2019000077,27200032,3/24/2019 12:41,12:41,3/24/2019 
389875,2123,KA41X1386,2017000556,2018000035,133700032,1/9/2018 15:55,15:55,1/9/2018 
389878,2125,AP-07-TF-5549,2017000061,2017000541,98500018,9/20/2017 10:30,10:30,9/20/2017 
389900,2125,ka36ec1253,2018000005,2018000107,97900028,5/16/2018 13:13,13:13,5/16/2018 
389905,2011,KA23EL3427,2018000093,2018000100,147900003,5/25/2018 11:33,11:33,5/25/2018 
390059,2180,KA12B2478,2018000021,2018000170,58700009,4/28/2018 10:59,10:59,4/28/2018 
390094,2189,KA29EB3687,2017000162,2018000298,188800009,1/14/2018 11:52,11:52,1/14/2018 
390159,2189,KA29EB6629,2019000008,2019000016,124200025,2/1/2019 11:53,11:53,2/1/2019 
390164,2014,KA-05-HC-2291,2018000051,2018000329,5300059,5/2/2018 10:37,10:37,5/2/2018 
390347,2125,ka36tb7875,2018000064,2019000006,97600018,1/3/2019 18:14,18:14,1/3/2019 
390362,2126,KA23EP7456,2018000003,2018000018,145900001,1/17/2018 9:59, 9:59,1/17/2018
390494,2014,KA-09-A-2211,2017000168,2017001477,201400002,10/16/2017 19:32,19:32,10/16/2017 
390524,2125,ctq-9899,2017000101,2018000052,1400013,3/22/2018 11:57,11:57,3/22/2018 
390534,2125,ka36ep3810,2018000041,2018000224,98500020,9/9/2018 18:53,18:53,9/9/2018 
390543,2125,ka37m9266,2017000076,2017000595,97500026,11/18/2017 22:05,22:05,11/18/2017 
390577,2017,KA19A7004,2019000009,2019000145,155600013,3/8/2019 20:11,20:11,3/8/2019 
390799,2187,KA09R2556,2018000198,2018000137,72500032,10/29/2018 11:13,11:13,10/29/2018 
390825,2201,KA53A9787,2018000026,2019000032,176600019,4/11/2019 17:27,17:27,4/11/2019 
390832,2212,TN52J4299,2017000080,2019000017,49000018,5/13/2019 13:39,13:39,5/13/2019 
391036,2011,KA23EG7120,2015000004,2015000046,28900623,6/17/2015 10:55,10:55,6/17/2015 
391064,2169,KA-27-EL-2456,2018000329,2019001182,187500017,6/27/2019 11:43,11:43,6/27/2019 
391193,2201,KA20B2577,2019000003,2019000010,142300033,2/24/2019 14:20,14:20,2/24/2019 
391194,2204,KA23EP6829,2017000089,2017000072,146300016,9/11/2017 18:53,18:53,9/11/2017 
391195,2212,KA02JA0416,2018000091,2019000012,49000004,1/3/2019 16:17,16:17,1/3/2019 
391203,2213,KA17EC1831,2018000010,2018000084,13600092,2/18/2018 17:01,17:01,2/18/2018 
391204,2213,KA273479,2018000033,2018000237,140100103,9/1/2018 8:56, 8:56,9/1/2018
391258,2172,TN04AV3872,2018000364,2019000519,105900030,5/5/2019 19:21,19:21,5/5/2019 
391426,2172,KL14V9702,2018000356,2019000203,166300048,2/21/2019 16:47,16:47,2/21/2019 
391436,2180,KA05EH2366,2018000048,2018000340,58800017,7/20/2018 13:15,13:15,7/20/2018 
391484,2172,KL60N1481,2018000317,2019000481,105400029,4/11/2019 18:24,18:24,4/11/2019 
391975,2172,KL60D233,2018000233,2018001849,105400001,12/8/2018 10:56,10:56,12/8/2018 
392028,2189,KA17EM9360,2017000154,2017000951,124600003,11/30/2017 13:24,13:24,11/30/2017 
392036,2201,KA01ED4497,2017000043,2017000020,181800068,7/7/2017 15:49,15:49,7/7/2017 
392037,2201,KA01FA1239,2017000111,2018000026,135300061,6/8/2018 11:43,11:43,6/8/2018 
392038,2201,KA01ML4829,2018000034,2019000022,140600032,4/10/2019 16:09,16:09,4/10/2019 
392121,2015,KA55K3638,2017000179,2017001466,5800063,12/26/2017 0:08, 0:08,12/26/2017
392459,1923,KA28B7552,2018000168,2019000004,43100022,1/26/2019 17:53,17:53,1/26/2019 
392556,2095,KA19D1810,2018000189,2019000057,106300029,1/20/2019 14:05,14:05,1/20/2019 
392683,2201,KA04HB0814,2018000005,2018000043,141100092,8/23/2018 13:59,13:59,8/23/2018 
392701,2095,KA04MR1817,2018000151,2018000763,106100014,11/23/2018 10:34,10:34,11/23/2018 
392841,2172,KL60A1395,2018000086,2018000894,105200025,5/26/2018 10:53,10:53,5/26/2018 
392953,2201,KA03AF2060,2018000018,2018000061,177400017,9/28/2018 12:59,12:59,9/28/2018 
392954,2201,ka53m2499,2017000109,2018000006,182200030,3/29/2018 13:22,13:22,3/29/2018 
392969,2212,KA16Y6458,2017000070,2017000020,49100021,11/30/2017 13:14,13:14,11/30/2017 
393077,2126,KA17C8229,2017000166,2017000209,32300010,8/30/2017 10:57,10:57,8/30/2017 
393081,2126,KA23EP5539,2017000034,2017000006,148400038,3/13/2017 18:17,18:17,3/13/2017 
393267,2015,TN09AW9182,2017000135,2017001132,4900035,10/10/2017 17:27,17:27,10/10/2017 
393346,2126,KA23EA5637,2018000133,2018000138,146100047,5/19/2018 20:28,20:28,5/19/2018 
393354,2129,AP04TT8498,2018000184,2018000546,82800039,11/1/2018 11:11,11:11,11/1/2018 
393420,2213,HR55Y3725,2018000007,2018000064,13300012,2/18/2018 12:13,12:13,2/18/2018 
393488,2125,ka34f701,2017000099,2018000071,97500049,3/26/2018 21:58,21:58,3/26/2018 
393538,2201,KA04MP6829,2018000024,2019000052,140700068,5/8/2019 13:16,13:16,5/8/2019 
393578,2017,KA09B2689,2018000008,2018000516,98200001,8/14/2018 12:33,12:33,8/14/2018 
393673,2213,KA02AB4244,2017000018,2017000084,16000018,7/25/2017 18:54,18:54,7/25/2017 
393694,2003,KA01HQ8402,2017000145,2017003117,133400019,11/1/2017 16:19,16:19,11/1/2017 
393973,2169,TN30BB4977,2017000655,2017002858,133000001,12/10/2017 17:53,17:53,12/10/2017 
393981,2172,KA19AB0984,2018000365,2019000805,91900411,6/17/2019 19:37,19:37,6/17/2019 
393984,2172,KA19AB9145,2019000037,2019000384,105200022,3/22/2019 19:06,19:06,3/22/2019 
394064,2126,KA23B0883,2018000093,2018000091,148400014,4/5/2018 11:14,11:14,4/5/2018 
394112,2172,KA09AM4525,2018000321,2019000251,104300023,2/23/2019 17:04,17:04,2/23/2019 
394178,2003,KA05AE4169,2018000097,2019000170,4100085,5/25/2019 19:46,19:46,5/25/2019 
394267,2125,ka03mm1797,2018000068,2019000045,7800172,2/1/2019 19:25,19:25,2/1/2019 
394299,2126,KA23N0473,2018000216,2018000242,148400032,9/30/2018 12:59,12:59,9/30/2018 
394406,2212,KA16EK2013,2018000100,2018000022,49400007,12/25/2018 8:58, 8:58,12/25/2018
394423,2216,KA28C4146,2017000125,2017000034,42100018,9/20/2017 17:07,17:07,9/20/2017 
394439,2245,KA19MH9357,2019000002,2019000054,105100037,1/29/2019 13:47,13:47,1/29/2019 
394441,2245,KA20EP9450,2018000028,2018000158,106000007,7/4/2018 22:34,22:34,7/4/2018 
394442,2245,KA21A2267,2018000058,2018000284,107400020,9/19/2018 18:01,18:01,9/19/2018 
394443,2245,KA21A3809,2018000062,2018000334,104300030,10/23/2018 10:58,10:58,10/23/2018 
394472,2165,KL-11-BF-8055,2017000066,2017000667,143100121,11/7/2017 16:40,16:40,11/7/2017 
394479,2167,KA02MB9896,2016000009,2016000024,73800008,11/22/2016 17:42,17:42,11/22/2016 
394614,2213,KA27B4845,2017000022,2017000090,13600013,7/28/2017 17:11,17:11,7/28/2017 
394653,2106,KA05JW7319,2018000034,2018000213,133800009,6/14/2018 22:43,22:43,6/14/2018 
394725,2106,KA05JV5513,2018000003,2018000087,134200021,4/25/2018 0:32, 0:32,4/25/2018
394737,2125,ka36b5009,2018000030,2018000186,98000016,7/17/2018 21:14,21:14,7/17/2018 
394749,2126,KA23ED9380,2018000088,2018000079,148700028,4/4/2018 17:19,17:19,4/4/2018 
394871,2165,KA42X7881,2019000003,2019000155,26400030,3/24/2019 19:37,19:37,3/24/2019 
394884,2167,KA02AE0171,2017000096,2017004349,74800046,7/19/2017 15:52,15:52,7/19/2017 
394969,1929,KA25EC8377,2017000057,2017000291,61000014,7/19/2017 17:05,17:05,7/19/2017 
395099,2119,KA06AA1958,2018000162,2018004744,1869000046,12/4/2018 18:58,18:58,12/4/2018 
395242,2119,KA06EM3460,2016000104,2016002147,107701893,10/2/2016 18:34,18:34,10/2/2016 
395312,2201,KA05C3612,2018000008,2018000051,1500049,9/4/2018 15:21,15:21,9/4/2018 
395323,2212,KA16EF5249,2017000079,2017000006,50000019,11/18/2017 19:03,19:03,11/18/2017 
395345,2245,KA03MD7042,2018000046,2018000222,107000004,8/4/2018 11:16,11:16,8/4/2018 
395348,2245,KA04MG7651,2018000097,2019000079,105000027,2/5/2019 13:42,13:42,2/5/2019 
395357,2172,KA19EG7766,2017000055,2017000164,105900017,12/7/2017 19:34,19:34,12/7/2017 
395425,1929,KA25D2645,2015000073,2017000285,15500033,5/31/2017 13:27,13:27,5/31/2017 
395436,1930,KA13C2849,2018000224,2018000069,181900025,8/3/2018 17:49,17:49,8/3/2018 
395562,2204,MH09EF6103,2017000011,2017000006,148000034,3/6/2017 17:06,17:06,3/6/2017 
395565,2212,KA420035,2017000018,2018000018,48600073,12/13/2018 20:39,20:39,12/13/2018 
395610,2187,KA02AG8724,2018000226,2019000028,74800012,2/4/2019 17:47,17:47,2/4/2019 
395633,2201,KA53C7687,2018000020,2019000072,177200009,7/25/2019 15:05,15:05,7/25/2019 
395729,2095,KA19D9768,2019000002,2019000017,166200042,1/11/2019 18:01,18:01,1/11/2019 
395787,1931,KA03MH0519,2015000069,2017000245,15900061,3/27/2017 11:16,11:16,3/27/2017 
395849,2106,KA42A1160,2017000050,2018000016,133900025,4/12/2018 12:15,12:15,4/12/2018 
395890,2172,KA09Z0428,2018000235,2018001600,166300065,9/28/2018 8:09, 8:09,9/28/2018
396090,1929,KA25X7987,2015000080,2017000037,153800017,3/23/2017 18:37,18:37,3/23/2017 
396387,2123,KA-05JU-7973,2018000020,2018000125,134700027,4/9/2018 18:29,18:29,4/9/2018 
396614,2172,KA18B2266,2017000025,2018000372,166200009,2/27/2018 1:25, 1:25,2/27/2018
396704,2168,KA05ME6616,2018000189,2018001529,80900074,6/21/2018 15:39,15:39,6/21/2018 
396705,1930,KA137669,2015000070,2015000547,75800024,6/24/2015 14:12,14:12,6/24/2015 
396814,1929,KA01X2481,2018000107,2019000013,153800003,5/21/2019 17:43,17:43,5/21/2019 
396816,1929,KA15M6853,2018000050,2018000015,154000028,7/16/2018 13:48,13:48,7/16/2018 
396874,1928,KA17N7041,2018000029,2018000228,10700031,9/26/2018 21:45,21:45,9/26/2018 
396898,1930,KA13A8293,2015000029,2015000450,181900008,3/24/2015 14:39,14:39,3/24/2015 
396914,1931,KA03AE2017,2018000097,2018000075,13300020,6/6/2018 15:01,15:01,6/6/2018 
396943,2167,KA05AD4256,2018000114,2018000570,162000028,9/15/2018 13:34,13:34,9/15/2018 
397008,2172,KA19F2821,2018000059,2018000688,91900140,4/24/2018 20:37,20:37,4/24/2018 
397065,2106,KA05MK7195,2018000045,2019000032,136200151,3/17/2019 15:20,15:20,3/17/2019 
397280,1931,KA03MN7520,2018000163,2018000138,15500006,10/17/2018 18:53,18:53,10/17/2018 
397282,1931,KA05MP0443,2015000041,2015000141,193100005,7/31/2015 12:10,12:10,7/31/2015 
397285,1931,KA16B7357,2017000200,2018000027,16000036,2/22/2018 10:38,10:38,2/22/2018 
397386,1929,KA25EV7406,2017000014,2017000295,153800066,8/18/2017 14:18,14:18,8/18/2017 
397392,1929,KA284622,2018000086,2019000002,60800004,2/6/2019 20:01,20:01,2/6/2019 
397401,1814,KA03AD0520,2017000068,2017000486,26700009,5/23/2017 14:55,14:55,5/23/2017 
397511,1929,KA25EE0049,2017000021,2017000299,153500014,8/18/2017 17:43,17:43,8/18/2017 
397530,1931,KA13B7398,2018000080,2018000088,16000022,6/14/2018 11:26,11:26,6/14/2018 
397940,1931,KA27X6772,2015000005,2015000099,15800007,1/18/2015 10:16,10:16,1/18/2015 
397986,2007,KA14B6738,2018000052,2018000295,200700013,6/18/2018 10:03,10:03,6/18/2018 
398018,2007,KA17ES0194,2018000013,2018000138,100500057,3/15/2018 19:24,19:24,3/15/2018 
398138,2204,KA23R7653,2018000071,2018000172,30500019,9/29/2018 18:07,18:07,9/29/2018 
398226,2213,KA27EC6187,2017000042,2018000019,13800019,1/20/2018 14:19,14:19,1/20/2018 
398239,2216,KA06G0597,2017000278,2017000089,42000038,11/6/2017 13:39,13:39,11/6/2017 
398258,2245,KA21M3692,2018000075,2018000379,167200013,11/12/2018 12:36,12:36,11/12/2018 
398443,2213,KA42M2242,2017000051,2018000010,13600018,1/9/2018 14:01,14:01,1/9/2018 
398448,2245,KA12N0962,2018000095,2019000032,107300024,1/18/2019 16:45,16:45,1/18/2019 
398569,2245,KA21H6546,2018000092,2019000017,106400035,1/4/2019 12:16,12:16,1/4/2019 
398631,2245,KA13EN8451,2018000076,2018000447,105600006,12/12/2018 9:53, 9:53,12/12/2018
398640,1931,KA01AG5535,2017000154,2017000922,13300105,10/14/2017 18:33,18:33,10/14/2017 
398689,1931,TN40M4888,2018000128,2018000104,15800021,6/22/2018 10:26,10:26,6/22/2018 
398943,2129,KA-43A-5948,2018000202,2018000552,156900031,11/1/2018 13:40,13:40,11/1/2018 
399037,2126,KA230042,2018000132,2018000134,146100029,5/19/2018 13:39,13:39,5/19/2018 
399140,2245,KA21V0508,2018000033,2018000098,106400004,6/21/2018 10:49,10:49,6/21/2018 
399182,2129,KA09Z8036,2017000004,2017000163,83600005,3/21/2017 12:36,12:36,3/21/2017 
399261,1931,KA27B9055,2018000177,2018000181,15900034,11/27/2018 17:54,17:54,11/27/2018 
399345,2129,KA04HT9486,2017000029,2017000193,156900026,3/21/2017 19:28,19:28,3/21/2017 
399349,2130,KA29M4607,2018000083,2018000040,40100020,11/14/2018 22:21,22:21,11/14/2018 
399362,2168,KA07EA7511,2018000317,2018001740,81100009,11/21/2018 11:49,11:49,11/21/2018 
399490,2126,KA23T2419,2019000002,2019000004,28900334,1/6/2019 19:56,19:56,1/6/2019 
399521,1931,KA27EE9456,2018000152,2018000155,13300154,11/16/2018 13:17,13:17,11/16/2018 
399553,2201,KA640600,2018000001,2018000022,23600726,6/6/2018 16:58,16:58,6/6/2018 
399604,2216,KA01Y9596,2017000020,2017000068,151200003,9/24/2017 17:18,17:18,9/24/2017 
399723,2129,KA-05-AC-9970,2018000161,2018000360,82900039,8/21/2018 14:00,14:00,8/21/2018 
400047,2135,KA03AB9789,2019000012,2019000131,50900035,2/12/2019 8:20, 8:20,2/12/2019
400049,2135,KA06D0902,2017000239,2018000075,50000068,6/13/2018 11:46,11:46,6/13/2018 
400074,2172,KL14K7383,2018000271,2019000113,104200005,1/29/2019 18:05,18:05,1/29/2019 
400097,2213,KA26M5210,2017000010,2017000042,13600048,5/27/2017 18:12,18:12,5/27/2017 
400353,2168,KA07F1614,2018000324,2018001747,81500029,11/29/2018 17:23,17:23,11/29/2018 
400547,2135,KA01TR7853,2018000143,2018000122,51600040,8/25/2018 12:35,12:35,8/25/2018 
400548,2135,KA15A0130,2019000002,2019000103,213500001,2/3/2019 18:57,18:57,2/3/2019 
400563,2168,KA51ML4594,2018000314,2018001735,81900005,11/17/2018 16:11,16:11,11/17/2018 
400707,2168,KA53EQ4131,2018000159,2018001174,80900017,5/1/2018 13:57,13:57,5/1/2018 
400843,2133,KA23EJ3459,2018000084,2018000633,147000009,12/7/2018 16:23,16:23,12/7/2018 
400891,2135,KA16EF2856,2016000005,2017000103,49800077,5/15/2017 20:21,20:21,5/15/2017 
400893,2135,KA16R9162,2018000136,2018000164,49300005,12/4/2018 18:24,18:24,12/4/2018 
400936,2135,KA16EF2483,2017000207,2017000148,50900018,11/5/2017 13:32,13:32,11/5/2017 
400954,2142,KA03AC3256,2016000190,2017000041,106500022,4/14/2017 12:09,12:09,4/14/2017 
401039,2142,KA463066,2017000057,2017000119,167200006,4/25/2017 11:17,11:17,4/25/2017 
401041,2144,KA01F8830,2016000090,2017000091,81800073,4/22/2017 12:15,12:15,4/22/2017 
401043,2144,KA05AG4790,2018000255,2018000214,68200144,11/19/2018 18:14,18:14,11/19/2018 
401265,2168,TN25AY8673,2018000329,2018001755,80900060,12/6/2018 12:45,12:45,12/6/2018 
401438,2130,KA39L1213,2017000004,2017000002,40100009,4/2/2017 19:57,19:57,4/2/2017 
401663,2142,KA21B4665,2016000212,2017000171,107200012,5/15/2017 21:18,21:18,5/15/2017 
401666,2142,KA21V7396,2017000054,2017000123,106400010,4/25/2017 13:41,13:41,4/25/2017 
401709,2135,KA04MK5436,2018000002,2018000006,51300010,3/6/2018 17:42,17:42,3/6/2018 
401816,2142,KA21X5680,2018000027,2018000055,1064000056,8/7/2018 12:41,12:41,8/7/2018 
401819,2144,KA04MF0999,2019000009,2019000091,134100006,8/17/2019 13:14,13:14,8/17/2019 
401822,2144,KA05JJ9705,2017000393,2017000462,181600032,11/8/2017 11:51,11:51,11/8/2017 
401845,2144,KA51EZ4107,2017000379,2019000006,26300030,1/14/2019 16:50,16:50,1/14/2019 
401847,2144,TN70U5757,2018000094,2018000043,133200011,4/17/2018 17:27,17:27,4/17/2018 
401848,2155,KA-05-HJ-3612,2018000025,2018000090,160400029,2/21/2018 14:25,14:25,2/21/2018 
401851,2155,KA-55-K-5853,2018000011,2018000062,88700004,2/2/2018 10:48,10:48,2/2/2018 
402080,2142,KA03N1874,2018000017,2018000043,105600008,6/25/2018 16:45,16:45,6/25/2018 
402170,2213,KA31Y1684,2017000048,2018000015,14500018,1/10/2018 11:41,11:41,1/10/2018 
402174,2216,KA17R7963,2017000166,2017000040,43000023,9/20/2017 20:28,20:28,9/20/2017 
402242,2169,KA51HC1935,2018000573,2019000209,216900001,2/6/2019 13:32,13:32,2/6/2019 
402276,2144,KA51EM3213,2018000092,2018000039,133300021,4/14/2018 16:45,16:45,4/14/2018 
402280,2144,KA51Z4711,2019000032,2019000103,133200030,8/20/2019 16:25,16:25,8/20/2019 
402284,2155,KA-09-C-5330,2017000187,2018000002,90500024,1/1/2018 14:16,14:16,1/1/2018 
402384,2133,KA23Y3948,2018000040,2018000252,147800065,5/18/2018 14:49,14:49,5/18/2018 
402423,2142,KA14Z1210,2018000010,2019000002,176300106,1/16/2019 16:07,16:07,1/16/2019 
402434,2144,KA01HL5240,2018000093,2018000104,133200031,5/29/2018 17:15,17:15,5/29/2018 
402708,2138,KA09F4390,2017000120,2017000237,57400059,8/21/2017 19:01,19:01,8/21/2017 
402719,2142,KA14M4871,2016000092,2017000167,106100027,5/15/2017 14:00,14:00,5/15/2017 
402736,2144,KA518810,2018000081,2018000100,134600002,5/29/2018 11:47,11:47,5/29/2018 
402807,2142,KA21B7623,2018000009,2018000066,107400003,8/8/2018 16:13,16:13,8/8/2018 
402902,2138,KA12R1946,2018000023,2018000004,58600007,4/20/2018 12:55,12:55,4/20/2018 
402938,2133,KA560101,2018000054,2018000366,148300002,7/20/2018 14:12,14:12,7/20/2018 
403718,2015,KA09EA0535,2018000076,2018000581,5800065,6/5/2018 18:45,18:45,6/5/2018 
403891,2105,KA09F3899,2017000086,2017000524,111900048,9/23/2017 13:11,13:11,9/23/2017 
404002,2155,KA-02-JN-4194,2017000142,2017000634,88300016,10/4/2017 11:28,11:28,10/4/2017 
404004,2155,KA-09-EW-2438,2017000157,2017000699,89400002,11/11/2017 12:54,12:54,11/11/2017 
404053,2159,KA33A3665,2018000014,2018000157,158900503,7/10/2018 12:29,12:29,7/10/2018 
404060,2159,KA33M2544,2018000032,2018000305,158900510,10/6/2018 10:24,10:24,10/6/2018 
404074,2159,ts06ev3249,2018000082,2019000044,158900405,1/20/2019 10:11,10:11,1/20/2019 
404104,2155,KA-03-5566,2018000024,2018000075,88300033,2/17/2018 11:57,11:57,2/17/2018 
404106,2155,KA-05-C-9220,2017000134,2017000540,89300074,9/26/2017 15:46,15:46,9/26/2017 
404138,1931,KA27IH3509,2018000120,2018000111,15400017,6/27/2018 18:32,18:32,6/27/2018 
404210,2158,KA19EC6579,2018000114,2019000010,106300017,2/3/2019 10:42,10:42,2/3/2019 
404280,1932,KA33A4218,2015000007,2015000036,97500012,7/2/2015 13:08,13:08,7/2/2015 
404283,1932,KA36EE7890,2015000008,2015000024,1400022,5/20/2015 21:42,21:42,5/20/2015 
404287,1932,KA36EK4389,2017000024,2018000026,98400009,3/14/2018 11:31,11:31,3/14/2018 
404358,2009,KA10R5654,2015000063,2015000071,112300021,7/3/2015 10:32,10:32,7/3/2015 
404414,2144,KL47G5121,2018000391,2019000107,133000044,8/22/2019 22:27,22:27,8/22/2019 
404458,2155,KA-02-5572,2018000013,2018000111,88300061,3/24/2018 15:31,15:31,3/24/2018 
404493,2159,KA03HN1353,2018000044,2018000330,158900148,10/22/2018 9:47, 9:47,10/22/2018
404503,2159,KA33F0393,2019000001,2019000133,158900253,5/9/2019 10:59,10:59,5/9/2019 
404509,2159,KA33V9121,2018000010,2018000124,38200035,6/7/2018 20:07,20:07,6/7/2018 
404610,2160,KA02MH6219,2017000260,2018000205,84800011,6/19/2018 18:14,18:14,6/19/2018 
